https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DPI,Volume USDT
1649527200,2022-04-09 18:00:00,DPI/USDT,184.03,184.03,184.03,184.03,0.001,0.18403
1649523600,2022-04-09 17:00:00,DPI/USDT,184.72,184.72,184,184,0.0103,1.900096
1649520000,2022-04-09 16:00:00,DPI/USDT,184.72,184.72,184.72,184.72,0.02604135,4.810358172
1649516400,2022-04-09 15:00:00,DPI/USDT,185.01,185.01,182.52,183.82,3.15101351,579.55101835
1649512800,2022-04-09 14:00:00,DPI/USDT,185.01,185.01,185.01,185.01,0.0152,2.812152
1649509200,2022-04-09 13:00:00,DPI/USDT,185.01,185.01,185.01,185.01,0.001,0.18501
1649505600,2022-04-09 12:00:00,DPI/USDT,185,186.69,185,186.69,0.21635142,40.1050235998
1649502000,2022-04-09 11:00:00,DPI/USDT,183.32,185,183.32,185,0.0131,2.416612
1649498400,2022-04-09 10:00:00,DPI/USDT,183.32,185.01,183.32,183.32,0.048,8.865608
1649494800,2022-04-09 09:00:00,DPI/USDT,186.2,186.2,182.52,182.52,2.78520773,508.8670153948
1649491200,2022-04-09 08:00:00,DPI/USDT,186.69,186.69,186.2,186.2,0.0415,7.740481
1649487600,2022-04-09 07:00:00,DPI/USDT,185.1,186.16,185.1,186.16,0.05206805,9.690338188
1649484000,2022-04-09 06:00:00,DPI/USDT,186.1,186.16,185.1,185.1,0.33433195,62.222679812
1649480400,2022-04-09 05:00:00,DPI/USDT,184.65,186.1,182.84,186.1,1.1962,219.222528
1649476800,2022-04-09 04:00:00,DPI/USDT,186.1,186.1,184.07,184.07,0.0207,3.842159
1649473200,2022-04-09 03:00:00,DPI/USDT,184.25,184.25,184.25,184.25,0.0198,3.64815
1649469600,2022-04-09 02:00:00,DPI/USDT,185.25,186.69,185.25,186.69,0.02602567,4.8343243323
1649466000,2022-04-09 01:00:00,DPI/USDT,186.1,186.69,185.25,185.25,0.06115298,11.386488578
1649462400,2022-04-09 00:00:00,DPI/USDT,184.25,186.1,184.25,184.25,0.0383,7.09063
1649458800,2022-04-08 23:00:00,DPI/USDT,186.13,186.13,184.25,184.25,0.0232,4.292083
1649455200,2022-04-08 22:00:00,DPI/USDT,186.5,186.69,184.81,184.81,0.0674,12.54978
1649451600,2022-04-08 21:00:00,DPI/USDT,188.88,188.88,186.62,186.62,3.0614,573.949653
1649448000,2022-04-08 20:00:00,DPI/USDT,188.49,189.42,184.83,189.05,7.01536815,1311.4868496104
1649444400,2022-04-08 19:00:00,DPI/USDT,189.11,189.77,188.65,188.65,0.6014,113.739336
1649440800,2022-04-08 18:00:00,DPI/USDT,188.91,191.11,188.1,191.11,2.0656,391.576089
1649437200,2022-04-08 17:00:00,DPI/USDT,192.6,192.6,189.25,189.25,1.3404,256.649256
1649433600,2022-04-08 16:00:00,DPI/USDT,192.6,192.6,192.6,192.6,0.0303,5.83578
1649430000,2022-04-08 15:00:00,DPI/USDT,192.69,196.11,190.96,190.96,3.54546998,692.1526567778
1649426400,2022-04-08 14:00:00,DPI/USDT,191.7,193.45,187.36,193,5.14350756,970.8300349528
1649422800,2022-04-08 13:00:00,DPI/USDT,190.53,190.63,188.25,190.63,6.2197603,1182.5297300999
1649419200,2022-04-08 12:00:00,DPI/USDT,194.42,197.94,192,192,15.6449,3003.998991
1649415600,2022-04-08 11:00:00,DPI/USDT,193.64,193.64,191.67,191.67,7.1939,1387.670041
1649412000,2022-04-08 10:00:00,DPI/USDT,194.42,194.83,193.95,194.83,0.0233,4.523316
1649408400,2022-04-08 09:00:00,DPI/USDT,194.7,195.72,194.7,195.72,0.51220617,100.2420885924
1649404800,2022-04-08 08:00:00,DPI/USDT,196.68,197.94,194.53,194.53,0.21727982,42.9780465708
1649401200,2022-04-08 07:00:00,DPI/USDT,197.94,197.94,193.88,193.88,5.495,1068.367921
1649397600,2022-04-08 06:00:00,DPI/USDT,196.18,196.76,196.18,196.18,0.2349,46.083494
1649394000,2022-04-08 05:00:00,DPI/USDT,195,198.5,194.86,198.5,3.90690575,773.975073375
1649390400,2022-04-08 04:00:00,DPI/USDT,195,195,195,195,0.0069,1.3455
1649386800,2022-04-08 03:00:00,DPI/USDT,196.22,199.93,196.18,196.18,3.1562,627.7056491552
1649383200,2022-04-08 02:00:00,DPI/USDT,194.79,195.34,194.79,195.34,0.0313,6.109907
1649379600,2022-04-08 01:00:00,DPI/USDT,193.32,195.02,193.32,194.55,0.7012,136.644412
1649376000,2022-04-08 00:00:00,DPI/USDT,194.72,194.72,193.82,193.88,1.16135149,225.3521326362
1649372400,2022-04-07 23:00:00,DPI/USDT,194.7,196.38,193.74,195.14,0.16310601,31.8634602438
1649368800,2022-04-07 22:00:00,DPI/USDT,189.99,194.42,189.99,194.16,0.1927,37.238551
1649365200,2022-04-07 21:00:00,DPI/USDT,192.34,192.34,187.81,187.81,0.4394,83.117028
1649361600,2022-04-07 20:00:00,DPI/USDT,192.63,192.63,192.63,192.63,0.0761,14.659143
1649358000,2022-04-07 19:00:00,DPI/USDT,193.9,196.38,192.34,192.34,1.6023,310.001069
1649354400,2022-04-07 18:00:00,DPI/USDT,192.29,192.32,192.25,192.32,4.10332865,789.0537061085
1649350800,2022-04-07 17:00:00,DPI/USDT,194.4,194.4,193.46,193.46,1.1304,218.77921
1649347200,2022-04-07 16:00:00,DPI/USDT,192.31,196.34,191.42,191.42,0.874,168.658938
1649343600,2022-04-07 15:00:00,DPI/USDT,192.19,196.38,192.19,192.31,0.8201,157.759294
1649340000,2022-04-07 14:00:00,DPI/USDT,192.22,197.94,189.56,189.56,16.6161,3158.319686
1649336400,2022-04-07 13:00:00,DPI/USDT,192.83,195.35,191.93,195.35,0.42491694,82.609569229
1649332800,2022-04-07 12:00:00,DPI/USDT,200.12,200.12,194.11,194.11,1.8684,367.169702
1649329200,2022-04-07 11:00:00,DPI/USDT,191.63,202.51,191.63,202,14.4229,2821.75679
1649325600,2022-04-07 10:00:00,DPI/USDT,191.63,192.51,191.2,192.51,2.45467122,470.7988475622
1649322000,2022-04-07 09:00:00,DPI/USDT,191.9,192.12,190.78,190.78,0.0999,19.10868
1649318400,2022-04-07 08:00:00,DPI/USDT,191.9,192.66,191.61,192.66,11.605,2225.06471
1649314800,2022-04-07 07:00:00,DPI/USDT,191.91,192.19,191.64,191.9,0.0265,5.086669
1649311200,2022-04-07 06:00:00,DPI/USDT,191.04,191.04,190.14,190.14,0.0036,0.686664
1649307600,2022-04-07 05:00:00,DPI/USDT,187.83,187.83,187.83,187.83,0.0248,4.658184
1649304000,2022-04-07 04:00:00,DPI/USDT,190.21,190.21,190.21,190.21,0.017,3.23357
1649300400,2022-04-07 03:00:00,DPI/USDT,189.99,190,188.9,190,0.0697,13.230312
1649296800,2022-04-07 02:00:00,DPI/USDT,189.29,189.85,185.66,189.85,3.2614,618.48458
1649293200,2022-04-07 01:00:00,DPI/USDT,187.55,189.99,185.02,189.99,9.21373744,1727.8068836208
1649289600,2022-04-07 00:00:00,DPI/USDT,187.81,189.43,185.24,185.24,0.5036,93.37475
1649286000,2022-04-06 23:00:00,DPI/USDT,190.22,191.58,185.29,186.84,28.7741,5360.518548
1649282400,2022-04-06 22:00:00,DPI/USDT,193.16,193.16,190.24,190.24,39.02,7492.374677
1649278800,2022-04-06 21:00:00,DPI/USDT,194.4,195,190,193.37,3.6878,717.518848
1649275200,2022-04-06 20:00:00,DPI/USDT,194.35,194.35,194.35,194.35,0.0091,1.768585
1649271600,2022-04-06 19:00:00,DPI/USDT,194.38,194.4,188.66,190,29.04306509,5492.3996091942
1649268000,2022-04-06 18:00:00,DPI/USDT,192.75,194.59,189.99,190.1,2.2024,420.238358
1649264400,2022-04-06 17:00:00,DPI/USDT,190.14,192.19,189.12,192.19,9.3424,1767.343219
1649260800,2022-04-06 16:00:00,DPI/USDT,194.37,194.37,189.32,189.32,18.2345,3466.808276
1649257200,2022-04-06 15:00:00,DPI/USDT,200.34,200.34,191.74,194.42,68.67268454,13491.5578739777
1649253600,2022-04-06 14:00:00,DPI/USDT,200.34,202.91,200.34,202.91,0.1234,25.016992
1649250000,2022-04-06 13:00:00,DPI/USDT,201.52,201.52,201.52,201.52,0,0
1649246400,2022-04-06 12:00:00,DPI/USDT,202.31,202.56,201.52,201.52,0.1832,36.92902
1649242800,2022-04-06 11:00:00,DPI/USDT,203.25,204.93,200,201.92,6.1873,1243.780571
1649239200,2022-04-06 10:00:00,DPI/USDT,206.01,208,203.6,203.6,4.22036646,867.31207568
1649235600,2022-04-06 09:00:00,DPI/USDT,206.18,206.18,205.96,205.96,0.3208,66.134709
1649232000,2022-04-06 08:00:00,DPI/USDT,211.3,211.3,206.15,209.03,1.7616,367.666531
1649228400,2022-04-06 07:00:00,DPI/USDT,212.35,212.35,211.3,211.3,0.3144,66.666106
1649224800,2022-04-06 06:00:00,DPI/USDT,205.9,215,205.85,215,62.02776144,13059.5506365646
1649221200,2022-04-06 05:00:00,DPI/USDT,205.95,206.97,205.87,206.55,0.48,99.09372
1649217600,2022-04-06 04:00:00,DPI/USDT,204.12,205.6,204.12,205.6,0.224,45.731426
1649214000,2022-04-06 03:00:00,DPI/USDT,205.13,205.13,204.12,204.32,0.2408,49.378675
1649210400,2022-04-06 02:00:00,DPI/USDT,205.27,207.13,205.13,205.13,1.42743959,295.0938882767
1649206800,2022-04-06 01:00:00,DPI/USDT,203.83,205.79,203.83,204.66,1.5124,308.979918
1649203200,2022-04-06 00:00:00,DPI/USDT,208.35,208.35,201,202.94,23.0365001,4712.238478388
1649199600,2022-04-05 23:00:00,DPI/USDT,210.77,211.3,208.35,208.35,1.15505557,242.1279023827
1649196000,2022-04-05 22:00:00,DPI/USDT,211.3,211.3,211.3,211.3,0.2059,43.50667
1649192400,2022-04-05 21:00:00,DPI/USDT,208.36,214.14,208.36,211.3,0.97612085,206.998624819
1649188800,2022-04-05 20:00:00,DPI/USDT,208.36,208.36,208.36,208.36,0.0015,0.31254
1649185200,2022-04-05 19:00:00,DPI/USDT,208.36,209.74,208.36,208.36,0.0271,5.650282
1649181600,2022-04-05 18:00:00,DPI/USDT,211.11,211.11,211.11,211.11,0,0
1649178000,2022-04-05 17:00:00,DPI/USDT,211.11,211.11,208.36,211.11,0.2176,45.899924
1649174400,2022-04-05 16:00:00,DPI/USDT,215.32,215.32,208.36,208.36,2.3855,500.378879
1649170800,2022-04-05 15:00:00,DPI/USDT,213.4,214.15,213.4,213.4,0.2246,47.93714
1649167200,2022-04-05 14:00:00,DPI/USDT,209.23,217.83,209.23,214.46,22.49001026,4874.9429326298
1649163600,2022-04-05 13:00:00,DPI/USDT,212.11,212.11,212.11,212.11,0.00557145,1.1817602595
1649160000,2022-04-05 12:00:00,DPI/USDT,209.26,209.26,209.23,209.23,0.2738,57.290042
1649156400,2022-04-05 11:00:00,DPI/USDT,208.81,212.14,208.81,212.14,0.50098433,106.0092677662
1649152800,2022-04-05 10:00:00,DPI/USDT,209,209,208.86,208.86,1.1111,232.087291
1649149200,2022-04-05 09:00:00,DPI/USDT,208.99,209.23,208.99,209,0.0238,4.978848
1649145600,2022-04-05 08:00:00,DPI/USDT,209.24,209.24,208.99,208.99,3.7164,777.163172
1649142000,2022-04-05 07:00:00,DPI/USDT,211.3,211.33,210.26,210.26,0.6335,133.483584
1649138400,2022-04-05 06:00:00,DPI/USDT,211.31,211.31,211.3,211.3,0.0474,10.015635
1649134800,2022-04-05 05:00:00,DPI/USDT,212.12,213.95,212.12,213.94,10.9817,2338.243033
1649131200,2022-04-05 04:00:00,DPI/USDT,211.97,214.26,210.66,214.26,10.7349,2288.858783
1649127600,2022-04-05 03:00:00,DPI/USDT,209.26,211.97,209.26,211.97,0.0052,1.094656
1649124000,2022-04-05 02:00:00,DPI/USDT,211.97,211.97,209.24,209.24,0.0371,7.798696
1649120400,2022-04-05 01:00:00,DPI/USDT,209.24,211.97,209.23,211.97,0.0213,4.47004
1649116800,2022-04-05 00:00:00,DPI/USDT,209.23,211.97,209.23,209.23,0.0246,5.151168
1649113200,2022-04-04 23:00:00,DPI/USDT,208.19,211.11,208.19,211.11,0.2689,56.647575
1649109600,2022-04-04 22:00:00,DPI/USDT,211.11,211.63,208.19,208.19,0.7023,147.784269
1649106000,2022-04-04 21:00:00,DPI/USDT,205.95,210.94,205.95,210.94,2.3446,490.833395
1649102400,2022-04-04 20:00:00,DPI/USDT,210.94,210.94,203.8,205.95,5.1313,1050.005697
1649098800,2022-04-04 19:00:00,DPI/USDT,208.19,210.94,208.19,210.94,0.1104,23.258988
1649095200,2022-04-04 18:00:00,DPI/USDT,203.8,210.06,203.8,210.06,0.9792809,204.221296873
1649091600,2022-04-04 17:00:00,DPI/USDT,216.37,216.37,203.8,203.8,10.8124,2223.75388
1649088000,2022-04-04 16:00:00,DPI/USDT,215.67,217.37,214.46,214.46,5.19465089,1127.6527669593
1649084400,2022-04-04 15:00:00,DPI/USDT,218.74,218.74,203.97,216.09,37.15186417,7864.5385184953
1649080800,2022-04-04 14:00:00,DPI/USDT,219.83,222.76,219.83,220.19,4.19992472,932.9340400789
1649077200,2022-04-04 13:00:00,DPI/USDT,217.7,223.11,217.7,219.83,8.36021713,1850.6682789072
1649073600,2022-04-04 12:00:00,DPI/USDT,219.62,220.49,216.86,220.49,3.66510354,806.7225385346
1649070000,2022-04-04 11:00:00,DPI/USDT,219.61,219.62,216.83,216.83,2.0978,455.14494
1649066400,2022-04-04 10:00:00,DPI/USDT,218.74,219.62,217,217,4.1633,904.387299
1649062800,2022-04-04 09:00:00,DPI/USDT,218.74,221.8,218.74,218.74,0.0806,17.85276
1649059200,2022-04-04 08:00:00,DPI/USDT,220.95,223.99,214.73,221.8,7.52338238,1646.4732424713
1649055600,2022-04-04 07:00:00,DPI/USDT,220.95,223.96,220.95,223.96,1.88105351,421.2565620996
1649052000,2022-04-04 06:00:00,DPI/USDT,223.99,224,220.95,220.95,0.148925,33.3389
1649048400,2022-04-04 05:00:00,DPI/USDT,220.92,220.92,220.92,220.92,0.0103,2.275476
1649044800,2022-04-04 04:00:00,DPI/USDT,220,223.72,220,223.72,0.47844209,106.867158861
1649041200,2022-04-04 03:00:00,DPI/USDT,219.83,222.9,219.83,222.9,0.13625791,30.297901139
1649037600,2022-04-04 02:00:00,DPI/USDT,218.16,222.54,218.16,219.83,1.81155272,402.5841603088
1649034000,2022-04-04 01:00:00,DPI/USDT,218.16,218.16,218.16,218.16,0.0434,9.468144
1649030400,2022-04-04 00:00:00,DPI/USDT,218.16,220.7,218.16,220.7,0.0544,11.872984
1649026800,2022-04-03 23:00:00,DPI/USDT,220.7,220.7,218.16,218.16,1.3692,299.015822
1649023200,2022-04-03 22:00:00,DPI/USDT,223.11,223.8,218.17,218.17,4.05442813,889.6427662489
1649019600,2022-04-03 21:00:00,DPI/USDT,221.8,226.87,221.8,223.11,1.5295546,343.0635871519
1649016000,2022-04-03 20:00:00,DPI/USDT,220.5,220.75,220.5,220.75,0.0053,1.168925
1649012400,2022-04-03 19:00:00,DPI/USDT,220.7,221.8,220.5,220.5,0.31276897,69.140791679
1649008800,2022-04-03 18:00:00,DPI/USDT,220.5,220.7,220.5,220.7,0.01373103,3.029958321
1649005200,2022-04-03 17:00:00,DPI/USDT,220.5,220.5,220.5,220.5,0.0089,1.96245
1649001600,2022-04-03 16:00:00,DPI/USDT,220.5,220.5,220.5,220.5,0.0173,3.81465
1648998000,2022-04-03 15:00:00,DPI/USDT,220.5,220.5,220.5,220.5,0.0053,1.16865
1648994400,2022-04-03 14:00:00,DPI/USDT,222.01,223.99,218.53,220.7,1.61735935,355.4427019822
1648990800,2022-04-03 13:00:00,DPI/USDT,224.72,224.96,222.01,222.01,1.13667295,254.9893241488
1648987200,2022-04-03 12:00:00,DPI/USDT,223.11,225,223.11,225,0.0392,8.754543
1648983600,2022-04-03 11:00:00,DPI/USDT,220.69,225.94,220.69,223.11,2.12095913,475.1556257222
1648980000,2022-04-03 10:00:00,DPI/USDT,220.49,220.69,218.53,218.53,0.20866036,46.0267858484
1648976400,2022-04-03 09:00:00,DPI/USDT,219.62,220.3,218.53,218.54,0.43237008,95.172331762
1648972800,2022-04-03 08:00:00,DPI/USDT,218.54,218.54,218.54,218.54,0.3169,69.255326
1648969200,2022-04-03 07:00:00,DPI/USDT,218.54,218.54,218.54,218.54,0.0062,1.354948
1648965600,2022-04-03 06:00:00,DPI/USDT,218.5,219.62,218.5,218.54,0.2876,62.849309
1648962000,2022-04-03 05:00:00,DPI/USDT,218.5,218.5,218.5,218.5,0.0127,2.77495
1648958400,2022-04-03 04:00:00,DPI/USDT,216.85,218.5,215.68,218.5,0.027,5.873592
1648954800,2022-04-03 03:00:00,DPI/USDT,215.68,218.5,215.55,218.5,0.035,7.621674
1648951200,2022-04-03 02:00:00,DPI/USDT,218.18,218.5,215.68,215.68,0.0303,6.60635
1648947600,2022-04-03 01:00:00,DPI/USDT,216.63,216.63,215.55,215.55,0.29,62.783996
1648944000,2022-04-03 00:00:00,DPI/USDT,216.63,219.62,216.63,219.62,0.0172,3.762215
1648940400,2022-04-02 23:00:00,DPI/USDT,217.44,219.62,216.63,216.63,0.78204285,170.687036717
1648936800,2022-04-02 22:00:00,DPI/USDT,219.83,219.83,214.73,217.44,6.0842,1322.952012
1648933200,2022-04-02 21:00:00,DPI/USDT,220.03,227.66,218.01,220.01,12.57855449,2837.3910583032
1648929600,2022-04-02 20:00:00,DPI/USDT,223.11,223.11,218.01,218.01,2.5964,569.126405
1648926000,2022-04-02 19:00:00,DPI/USDT,218,225.71,218,223.11,2.66835133,597.9317476943
1648922400,2022-04-02 18:00:00,DPI/USDT,218.52,218.52,218,218,1.5388,335.948452
1648918800,2022-04-02 17:00:00,DPI/USDT,218.52,220.7,218.51,220.7,0.14,30.861467
1648915200,2022-04-02 16:00:00,DPI/USDT,221.8,221.8,218.51,220.69,1.0392,227.361346
1648911600,2022-04-02 15:00:00,DPI/USDT,226.23,227.35,219.7,221.52,8.00107827,1768.6245100317
1648908000,2022-04-02 14:00:00,DPI/USDT,222.28,226.23,222.18,223.41,0.60532531,136.1222938813
1648904400,2022-04-02 13:00:00,DPI/USDT,222.39,225.11,222.09,225.08,0.03733489,8.361174739
1648900800,2022-04-02 12:00:00,DPI/USDT,222.04,225.1,222.04,225.1,0.00966511,2.159014261
1648897200,2022-04-02 11:00:00,DPI/USDT,225.11,225.11,222.05,225.11,0.1304,29.312458
1648893600,2022-04-02 10:00:00,DPI/USDT,225.11,225.11,222.05,225.08,0.0183,4.100073
1648890000,2022-04-02 09:00:00,DPI/USDT,223.27,225.11,222.05,225.11,0.0356,7.978677
1648886400,2022-04-02 08:00:00,DPI/USDT,225.86,226.15,225.86,226.15,0.0145,3.277609
1648882800,2022-04-02 07:00:00,DPI/USDT,223.29,223.29,223.11,223.11,0.0234,5.221908
1648879200,2022-04-02 06:00:00,DPI/USDT,226.15,226.15,226.15,226.15,0.01768737,3.9999987255
1648875600,2022-04-02 05:00:00,DPI/USDT,225.86,226.15,225.86,226.15,0.1049,23.721917
1648872000,2022-04-02 04:00:00,DPI/USDT,220,225.86,220,223.11,4.64248162,1043.7730461627
1648868400,2022-04-02 03:00:00,DPI/USDT,218.52,220.7,218,218.01,1.14718275,250.6188198952
1648864800,2022-04-02 02:00:00,DPI/USDT,218.53,218.53,218.52,218.52,0.1214,26.529448
1648861200,2022-04-02 01:00:00,DPI/USDT,218.53,218.53,218.53,218.53,0.0012,0.262236
1648857600,2022-04-02 00:00:00,DPI/USDT,224.22,224.22,216.02,218.53,5.88215206,1284.0055686718
1648854000,2022-04-01 23:00:00,DPI/USDT,225.33,225.33,224.22,224.22,0.4553,102.397812
1648850400,2022-04-01 22:00:00,DPI/USDT,220.69,227.8,220.69,225.33,4.79706742,1089.011520276
